symbol,ev,confidence
GBPUSD,-0.2199749288461775,LOW
USDJPY,-0.06873741857832329,LOW
USDCHF,0.10397288538071779,HIGH
AUDUSD,-0.0990839256477876,LOW
NZDUSD,-0.11572829990088403,LOW
USDCAD,0.2125916819157367,VERY HIGH
EURGBP,-0.07176767464437507,LOW
EURJPY,-0.2242690264586632,LOW
GBPJPY,-0.22695304151352771,LOW
XAUUSD,0.18707083583193954,VERY HIGH
XAGUSD,-0.06007415877803351,LOW
BTCUSD,0.29438404486180825,VERY HIGH
ETHUSD,-0.1413005787539772,LOW
SPX500,-0.16191858086963212,LOW
NAS100,0.29729533045504325,VERY HIGH
EURUSD,0.2645675678607993,VERY HIGH
GBPUSD,0.17324735609411954,VERY HIGH
USDJPY,0.09303083911963732,HIGH
USDCHF,0.2208263790252524,VERY HIGH
AUDUSD,-0.24493170705522757,LOW
NZDUSD,-0.10811725269917506,LOW
USDCAD,0.28837665367484405,VERY HIGH
EURGBP,-0.22411968698728568,LOW
EURJPY,0.17027517719608232,VERY HIGH
GBPJPY,-0.035463879128637014,LOW
XAUUSD,-0.17658444618732091,LOW
XAGUSD,-0.1772409448685191,LOW
BTCUSD,0.047930456910577686,MODERATE
ETHUSD,0.26989822988520107,VERY HIGH
SPX500,-0.25913285820145504,LOW
NAS100,-0.06846046468078047,LOW
EURUSD,-0.05055411569114785,LOW
GBPUSD,-0.17692087576711996,LOW
USDJPY,0.19925800239665079,VERY HIGH
USDCHF,0.03514579819464043,MODERATE
AUDUSD,0.016846906874015712,LOW
NZDUSD,0.057750967717880394,MODERATE
USDCAD,-0.08549781845519337,LOW
EURGBP,0.09384776098911461,HIGH
EURJPY,-0.23366936705830998,LOW
GBPJPY,-0.0872330631924322,LOW
XAUUSD,0.027740680189294927,LOW
XAGUSD,-0.24483950543740435,LOW
BTCUSD,0.22266631194886657,VERY HIGH
ETHUSD,0.19989304070044336,VERY HIGH
SPX500,0.23085882816728134,VERY HIGH
NAS100,-0.08915433109916922,LOW
EURUSD,0.04330094446788553,MODERATE
GBPUSD,0.11942185834156108,HIGH
USDJPY,-0.2374075680410529,LOW
USDCHF,-0.17326646135680868,LOW
AUDUSD,0.03017374179487051,MODERATE
NZDUSD,0.03671051198300456,MODERATE
USDCAD,0.250612755496901,VERY HIGH
EURGBP,0.2831230864159823,VERY HIGH
EURJPY,0.20709409323272238,VERY HIGH
GBPJPY,0.2069375447650833,VERY HIGH
XAUUSD,0.005868915024132366,LOW
XAGUSD,-0.154055520019799,LOW
BTCUSD,0.051729947121645185,MODERATE
ETHUSD,0.22529822378973996,VERY HIGH
SPX500,-0.1858566881203759,LOW
NAS100,-0.11193512961948382,LOW
EURUSD,-0.017871550443990237,LOW
GBPUSD,-0.17510947194635532,LOW
USDJPY,-0.15458422828214466,LOW
USDCHF,0.03324675293010596,MODERATE
AUDUSD,0.03129536448303379,MODERATE
NZDUSD,0.09850485373954752,HIGH
USDCAD,-0.23541573369762878,LOW
EURGBP,0.1872990322989016,VERY HIGH
EURJPY,0.261104043566031,VERY HIGH
GBPJPY,0.2194442782461734,VERY HIGH
XAUUSD,-0.09867769864498414,LOW
XAGUSD,0.2305388553619502,VERY HIGH
BTCUSD,0.027683627630100547,LOW
ETHUSD,0.18073973114180472,VERY HIGH
SPX500,-0.16541621675298487,LOW
NAS100,0.17433208278106985,VERY HIGH
EURUSD,-0.14423525630689804,LOW
GBPUSD,-0.12369034852210226,LOW
USDJPY,0.2198550353471823,VERY HIGH
USDCHF,-0.14624944581850477,LOW
AUDUSD,0.06049369499823915,MODERATE
NZDUSD,0.22633988064010527,VERY HIGH
USDCAD,0.055738339869967055,MODERATE
EURGBP,-0.05692781627677359,LOW
EURJPY,-0.1013090838965115,LOW
GBPJPY,0.28940130401811404,VERY HIGH
XAUUSD,-0.006024569254541802,LOW
XAGUSD,0.14322133984736365,HIGH
BTCUSD,0.015676098474159152,LOW
ETHUSD,-0.1303032283359758,LOW
SPX500,-0.09729372999315555,LOW
NAS100,-0.016408839601583805,LOW
EURUSD,-0.2460849766489203,LOW
GBPUSD,-0.16986331397918858,LOW
USDJPY,-0.01768143355618513,LOW
USDCHF,-0.12800837873810753,LOW
AUDUSD,-0.2578696765321747,LOW
NZDUSD,-0.17001874325504837,LOW
USDCAD,0.26664967274503953,VERY HIGH
EURGBP,-0.07283985276383063,LOW
EURJPY,-0.0926669150131187,LOW
GBPJPY,0.2577558328047867,VERY HIGH
XAUUSD,-0.1442431563278854,LOW
XAGUSD,0.28794983931254503,VERY HIGH
BTCUSD,0.19361752602797996,VERY HIGH
ETHUSD,-0.1700227351293744,LOW
SPX500,0.11992222063175777,HIGH
NAS100,-0.08413907728605499,LOW
EURUSD,0.23021836425681758,VERY HIGH
GBPUSD,0.17638410326982604,VERY HIGH
USDJPY,-0.1016791068802504,LOW
USDCHF,0.18253389441072868,VERY HIGH
AUDUSD,-0.1935505716713522,LOW
NZDUSD,-0.22255338404204003,LOW
USDCAD,0.1662914087117957,VERY HIGH
EURGBP,0.13885352632541925,HIGH
EURJPY,0.28132490530978976,VERY HIGH
GBPJPY,-0.10646327251761149,LOW
XAUUSD,0.16340934045202085,VERY HIGH
XAGUSD,0.08292433986033756,HIGH
BTCUSD,-0.1421136604763205,LOW
ETHUSD,0.22521806542619388,VERY HIGH
SPX500,-0.24377622492244114,LOW
NAS100,0.061810352592941854,MODERATE
EURUSD,0.2171489898797943,VERY HIGH
GBPUSD,0.043915348579254714,MODERATE
USDJPY,-0.15581607430657904,LOW
USDCHF,-0.2303754534443918,LOW
AUDUSD,0.013083093638140053,LOW
NZDUSD,0.026504922744725174,LOW
USDCAD,0.1472460405977451,HIGH
EURGBP,0.20075612472663487,VERY HIGH
EURJPY,0.10773116887910947,HIGH
GBPJPY,0.15462670521359415,VERY HIGH
XAUUSD,0.01740812171033531,LOW
XAGUSD,-0.10541816702035922,LOW
BTCUSD,0.10766679804898094,HIGH
ETHUSD,-0.10331606662821996,LOW
SPX500,0.09154890968650498,HIGH
NAS100,-0.08270968441547538,LOW
EURUSD,0.15001341143645922,VERY HIGH
GBPUSD,-0.07976783900092414,LOW
USDJPY,-0.12563815229672592,LOW
USDCHF,0.010057371503106151,LOW
AUDUSD,0.2805658940980302,VERY HIGH
NZDUSD,0.02048361448811993,LOW
USDCAD,-0.15687312311204396,LOW
EURGBP,0.2871983114840781,VERY HIGH
EURJPY,-0.053313121919615694,LOW
GBPJPY,0.12558758406613607,HIGH
XAUUSD,0.10004082354436605,HIGH
XAGUSD,-0.22823592324629408,LOW
BTCUSD,0.2727312257608434,VERY HIGH
ETHUSD,-0.16417734373336693,LOW
SPX500,0.12543806088842613,HIGH
NAS100,0.25686917751059146,VERY HIGH
EURUSD,0.049813128866652366,MODERATE
GBPUSD,0.14634703222537582,HIGH
USDJPY,-0.20685036691937284,LOW
USDCHF,-0.11867813951890258,LOW
AUDUSD,-0.08191168954833311,LOW
NZDUSD,-0.22463837237881398,LOW
USDCAD,0.042379253043019705,MODERATE
EURGBP,0.17095926065525135,VERY HIGH
EURJPY,0.14084541589495175,HIGH
GBPJPY,0.2448092200922174,VERY HIGH
XAUUSD,0.27805413814574387,VERY HIGH
XAGUSD,0.0031457291809632807,LOW
BTCUSD,0.2720447726099186,VERY HIGH
ETHUSD,0.1132177012251711,HIGH
SPX500,0.20150921686074524,VERY HIGH
NAS100,-0.1964555487088274,LOW
EURUSD,0.23819907299689103,VERY HIGH
GBPUSD,0.007308930238351877,LOW
USDJPY,-0.1712791762991744,LOW
USDCHF,-0.1909529084049857,LOW
AUDUSD,-0.07858473502750067,LOW
NZDUSD,0.21057230035143784,VERY HIGH
USDCAD,0.24305587625185227,VERY HIGH
EURGBP,0.26117343856574143,VERY HIGH
EURJPY,-0.06896540160639016,LOW
GBPJPY,0.2015186247216624,VERY HIGH
XAUUSD,0.2184919556937424,VERY HIGH
XAGUSD,-0.07259979201855003,LOW
BTCUSD,0.006232418402876556,LOW
ETHUSD,-0.25814896182757113,LOW
SPX500,-0.2020795512983127,LOW
NAS100,0.14801195122477348,HIGH
EURUSD,-0.10589309326076209,LOW
GBPUSD,-0.21387806160531064,LOW
USDJPY,-0.23114362936709354,LOW
USDCHF,0.2955537546169453,VERY HIGH
AUDUSD,-0.20349475498768246,LOW
NZDUSD,-0.04291489521027879,LOW
USDCAD,-0.22608571327373347,LOW
EURGBP,-0.09602101453596161,LOW
EURJPY,-0.15758420044353516,LOW
GBPJPY,0.25397641497285356,VERY HIGH
XAUUSD,0.14290128734278923,HIGH
XAGUSD,0.26361770658194544,VERY HIGH
BTCUSD,-0.053380461408270095,LOW
ETHUSD,0.228699309080537,VERY HIGH
SPX500,0.052498281784586376,MODERATE
NAS100,-0.032062484633272194,LOW
EURUSD,0.14275435400800088,HIGH
GBPUSD,0.16979114509204665,VERY HIGH
USDJPY,-0.04275883004446332,LOW
USDCHF,0.0867955799854084,HIGH
AUDUSD,0.0024823783320643087,LOW
NZDUSD,-0.16404804935833495,LOW
USDCAD,0.10632441598713695,HIGH
EURGBP,0.013392742788568557,LOW
EURJPY,0.2957113054595924,VERY HIGH
GBPJPY,-0.18230434348193672,LOW
XAUUSD,-0.1879797474776899,LOW
XAGUSD,-0.00633732490619932,LOW
BTCUSD,-0.017652852858605093,LOW
ETHUSD,-0.09820040092669542,LOW
SPX500,0.17821499338246002,VERY HIGH
NAS100,0.15960110400381436,VERY HIGH
EURUSD,-0.018000643420939468,LOW
GBPUSD,0.2786899655425577,VERY HIGH
USDJPY,0.27274522962848813,VERY HIGH
USDCHF,-0.11136904099390886,LOW
AUDUSD,-0.13083233691723758,LOW
NZDUSD,0.17832849917790292,VERY HIGH
USDCAD,0.06122272079911445,MODERATE
EURGBP,-0.07467996195094938,LOW
EURJPY,-0.055466101027202425,LOW
GBPJPY,0.27139858093695274,VERY HIGH
XAUUSD,-0.22947673350844097,LOW
XAGUSD,0.18728458762086028,VERY HIGH
BTCUSD,-0.25973384981833947,LOW
ETHUSD,0.22586467617246045,VERY HIGH
SPX500,0.06147642908069429,MODERATE
NAS100,-0.2587401746082128,LOW
EURUSD,-0.058170907885892756,LOW
GBPUSD,-0.019065696618277797,LOW
USDJPY,-0.11995258890041287,LOW
USDCHF,-0.1016568124573455,LOW
AUDUSD,0.22067847863950565,VERY HIGH
NZDUSD,0.20698506985923623,VERY HIGH
USDCAD,0.13594152960479286,HIGH
EURGBP,-0.21171219102828245,LOW
EURJPY,-0.2576175309514019,LOW
GBPJPY,-0.036647242932309566,LOW
XAUUSD,-0.25654860133238994,LOW
XAGUSD,0.24698928633873948,VERY HIGH
BTCUSD,-0.19219942646328053,LOW
ETHUSD,-0.013994932142922698,LOW
SPX500,-0.23303797593852105,LOW
NAS100,-0.12492530821451046,LOW
EURUSD,-0.247160575845082,LOW
GBPUSD,-0.19353823121962427,LOW
USDJPY,-0.014159980318237559,LOW
USDCHF,0.13041681388579826,HIGH
AUDUSD,0.08703061990656343,HIGH
NZDUSD,0.15739061136314914,VERY HIGH
USDCAD,-0.05742742564804839,LOW
EURGBP,0.07218799268979756,HIGH
EURJPY,-0.08054468991961031,LOW
GBPJPY,0.1568228410044937,VERY HIGH
XAUUSD,-0.11450600541023195,LOW
XAGUSD,0.07578609347334987,HIGH
BTCUSD,-0.17199946257374218,LOW
ETHUSD,0.11122536819516117,HIGH
SPX500,-0.17459717738840683,LOW
NAS100,-0.1166255105163441,LOW
EURUSD,0.17980130411561723,VERY HIGH
GBPUSD,0.17888216590534375,VERY HIGH
USDJPY,-0.13986314325386914,LOW
USDCHF,-0.02605629528723548,LOW
AUDUSD,-0.05980256968194208,LOW
NZDUSD,0.21468990779288868,VERY HIGH
USDCAD,-0.1533975104763345,LOW
EURGBP,-0.1683590387362302,LOW
EURJPY,0.22579999643846876,VERY HIGH
GBPJPY,0.28644686489798293,VERY HIGH
XAUUSD,0.05038296271250156,MODERATE
XAGUSD,-0.25060869132950875,LOW
BTCUSD,-0.006258549129853691,LOW
ETHUSD,-0.039183648998924306,LOW
SPX500,0.04347932856728712,MODERATE
NAS100,-0.02695014590714991,LOW
EURUSD,0.232754447906367,VERY HIGH
GBPUSD,-0.2529627948056156,LOW
USDJPY,0.04926213778649835,MODERATE
USDCHF,0.14572953771934635,HIGH
AUDUSD,-0.2124968926691918,LOW
NZDUSD,-0.08732607977926082,LOW
USDCAD,0.21631858427121106,VERY HIGH
EURGBP,0.1675096526576721,VERY HIGH
EURJPY,0.023628974332887902,LOW
GBPJPY,-0.14027441237685434,LOW
XAUUSD,-0.1588021682036784,LOW
XAGUSD,0.012020116941493597,LOW
BTCUSD,-0.015743114671531475,LOW
ETHUSD,-0.05893773110983675,LOW
SPX500,0.2436908036438509,VERY HIGH
NAS100,0.008601309101025344,LOW
EURUSD,-0.0818117284619254,LOW
GBPUSD,-0.13620845614146707,LOW
USDJPY,0.27208980283777556,VERY HIGH
USDCHF,0.12300244715414956,HIGH
AUDUSD,-0.06277002987970218,LOW
NZDUSD,-0.0686679698060827,LOW
USDCAD,0.12026944349933802,HIGH
EURGBP,0.24561037984732212,VERY HIGH
EURJPY,0.13098443474591287,HIGH
GBPJPY,-0.04307385748093557,LOW
XAUUSD,0.11976850814077916,HIGH
XAGUSD,-0.15208947240847515,LOW
BTCUSD,0.11761040374742733,HIGH
ETHUSD,-0.16479478381307516,LOW
SPX500,-0.0747830953052081,LOW
NAS100,0.21597541987104832,VERY HIGH
EURUSD,-0.05994388376721845,LOW
GBPUSD,0.23795753186579577,VERY HIGH
USDJPY,0.18261289293010258,VERY HIGH
USDCHF,-0.14745959568956665,LOW
AUDUSD,0.16420955365884482,VERY HIGH
NZDUSD,0.23356734287298422,VERY HIGH
USDCAD,-0.024901395466356734,LOW
EURGBP,0.18663217911160518,VERY HIGH
EURJPY,0.28903422827139,VERY HIGH
GBPJPY,-0.0035403313715110926,LOW
XAUUSD,0.19426646949951046,VERY HIGH
XAGUSD,-0.10692479208353925,LOW
BTCUSD,0.0025495679075021142,LOW
ETHUSD,-0.03746484021279239,LOW
SPX500,0.108677423404207,HIGH
NAS100,0.26431747317803767,VERY HIGH
EURUSD,-0.01909941116936807,LOW
GBPUSD,0.22164426750091407,VERY HIGH
USDJPY,-0.20571026349055524,LOW
USDCHF,-0.18086978035759652,LOW
AUDUSD,0.28657883173861537,VERY HIGH
NZDUSD,-0.09004904628050163,LOW
USDCAD,-0.17361361397881164,LOW
EURGBP,0.08484935468094354,HIGH
EURJPY,-0.13012701020641868,LOW
GBPJPY,-0.0006671199829582292,LOW
XAUUSD,0.2255559558891311,VERY HIGH
XAGUSD,0.2518693962432341,VERY HIGH
BTCUSD,0.0905480853517407,HIGH
ETHUSD,0.2250267392855015,VERY HIGH
SPX500,-0.19547226991025335,LOW
NAS100,0.15231628646334566,VERY HIGH
EURUSD,-0.16012678008654022,LOW
GBPUSD,0.22962295077555137,VERY HIGH
USDJPY,-0.21139884877743165,LOW
USDCHF,-0.12340595051570817,LOW
AUDUSD,-0.20080289661288903,LOW
NZDUSD,0.25811581328895916,VERY HIGH
USDCAD,-0.02966372249761771,LOW
EURGBP,-0.036204809976924664,LOW
EURJPY,-0.12485342740269716,LOW
GBPJPY,-0.2138556776708102,LOW
XAUUSD,-0.07145214539716008,LOW
XAGUSD,0.06088852743624729,MODERATE
BTCUSD,0.15295969976692658,VERY HIGH
ETHUSD,0.2808996916097145,VERY HIGH
SPX500,0.19435391960350418,VERY HIGH
NAS100,-0.09199007585195867,LOW
EURUSD,0.18898336099233592,VERY HIGH
GBPUSD,0.023588152557920603,LOW
USDJPY,0.17205882457665092,VERY HIGH
USDCHF,0.03159935582756952,MODERATE
AUDUSD,0.06194384445610758,MODERATE
NZDUSD,-0.011495428666585395,LOW
USDCAD,0.1282619334939287,HIGH
EURGBP,0.11550596943985192,HIGH
EURJPY,0.25819636806119317,VERY HIGH
GBPJPY,-0.10734156829625591,LOW
XAUUSD,0.16564032052915728,VERY HIGH
XAGUSD,-0.25392754162130543,LOW
BTCUSD,-0.06248743223060474,LOW
ETHUSD,0.2785558651680279,VERY HIGH
SPX500,0.25757479256194193,VERY HIGH
NAS100,0.1791982891383217,VERY HIGH
EURUSD,0.0062759011269818985,LOW
GBPUSD,0.19551101653719488,VERY HIGH
USDJPY,-0.10435598532366375,LOW
USDCHF,-0.06151928794844207,LOW
AUDUSD,-0.0690109489249622,LOW
NZDUSD,0.16137298914214315,VERY HIGH
USDCAD,-0.027900707849539047,LOW
EURGBP,0.1685098413426831,VERY HIGH
EURJPY,0.13618192518803607,HIGH
GBPJPY,0.18474405232949148,VERY HIGH
XAUUSD,0.10685252638093834,HIGH
XAGUSD,-0.1525617250587953,LOW
BTCUSD,0.26247710741293157,VERY HIGH
ETHUSD,-0.13595847994405116,LOW
SPX500,0.2481711991242615,VERY HIGH
NAS100,-0.20556352197620537,LOW
EURUSD,0.034841308614561604,MODERATE
GBPUSD,0.0970550236426795,HIGH
USDJPY,0.06494262864968023,MODERATE
USDCHF,-0.23450464468437848,LOW
AUDUSD,0.09980450041496561,HIGH
NZDUSD,-0.032674509689516164,LOW
USDCAD,-0.18902777853298494,LOW
EURGBP,0.04831357672243639,MODERATE
EURJPY,-0.03076676016145084,LOW
GBPJPY,-0.016221125449888133,LOW
XAUUSD,0.20553196381591024,VERY HIGH
XAGUSD,0.124550814536908,HIGH
BTCUSD,0.1598370827457581,VERY HIGH
ETHUSD,0.2651970612738619,VERY HIGH
SPX500,-0.005251981917214289,LOW
NAS100,0.17569555278677307,VERY HIGH
EURUSD,-0.002548153487523723,LOW
GBPUSD,0.102010787549639,HIGH
USDJPY,0.20004663054684452,VERY HIGH
USDCHF,0.16860781951008322,VERY HIGH
AUDUSD,0.25106385025036076,VERY HIGH
NZDUSD,-0.18975109339271404,LOW
USDCAD,0.022927714473199468,LOW
EURGBP,-0.06392501552990434,LOW
EURJPY,-0.15844950273764835,LOW
GBPJPY,0.2226043079138244,VERY HIGH
XAUUSD,0.2407993748518169,VERY HIGH
XAGUSD,-0.029815859961178557,LOW
BTCUSD,-0.07601232822368574,LOW
ETHUSD,0.02493093604409014,LOW
SPX500,0.2023000652376939,VERY HIGH
NAS100,0.0016848782883820603,LOW
EURUSD,-0.20656750548599756,LOW
GBPUSD,0.23643077684464162,VERY HIGH
USDJPY,0.247513618939157,VERY HIGH
USDCHF,0.18171006602647394,VERY HIGH
AUDUSD,0.22079698364924824,VERY HIGH
NZDUSD,-0.2291589403319896,LOW
USDCAD,0.2561108055525273,VERY HIGH
EURGBP,-0.17310396665358868,LOW
EURJPY,-0.0840086558358571,LOW
GBPJPY,-0.15490702743086118,LOW
XAUUSD,-0.042248336764556915,LOW
XAGUSD,0.22894679321011419,VERY HIGH
BTCUSD,0.02426090151964472,LOW
ETHUSD,-0.14360363966780437,LOW
SPX500,0.14224369157754746,HIGH
NAS100,-0.06348656964049823,LOW
EURUSD,-0.0718339814866662,LOW
GBPUSD,0.13365906157272012,HIGH
USDJPY,0.22634568329961702,VERY HIGH
USDCHF,0.08378256995546125,HIGH
AUDUSD,0.07920048879081433,HIGH
NZDUSD,-0.21436512482456152,LOW
USDCAD,-0.07032424708855496,LOW
EURGBP,-0.23424570759645963,LOW
EURJPY,-0.2086981751575576,LOW
GBPJPY,-0.06847862899318498,LOW
XAUUSD,-0.1040311986416933,LOW
XAGUSD,0.2875317066563619,VERY HIGH
BTCUSD,-0.2574722990475973,LOW
ETHUSD,0.023372924508444703,LOW
SPX500,-0.20042614757913763,LOW
NAS100,-0.14672902699229934,LOW
EURUSD,-0.11805112831871802,LOW
GBPUSD,0.14828850460744405,HIGH
USDJPY,0.1025769059303072,HIGH
USDCHF,0.17419021356169978,VERY HIGH
AUDUSD,-0.05673714687582178,LOW
NZDUSD,-0.15306061163244047,LOW
USDCAD,0.09109711237551336,HIGH
EURGBP,-0.20955272938304975,LOW
EURJPY,0.28325425110034175,VERY HIGH
GBPJPY,-0.09530530541325598,LOW
XAUUSD,0.22414171770506128,VERY HIGH
XAGUSD,-0.1794138513084913,LOW
BTCUSD,-0.19534218559727734,LOW
ETHUSD,0.20778731247639753,VERY HIGH
SPX500,0.10099345491254817,HIGH
NAS100,0.1431066757183866,HIGH
EURUSD,0.016304286758991295,LOW
GBPUSD,0.14201129078119665,HIGH
USDJPY,-0.0043158290831067465,LOW
USDCHF,0.014221045051853889,LOW
AUDUSD,-0.1324468741908955,LOW
NZDUSD,0.2647997181106238,VERY HIGH
USDCAD,0.22797225637086405,VERY HIGH
EURGBP,-0.24007055712425546,LOW
EURJPY,-0.2537366876663459,LOW
GBPJPY,-0.1781007377578132,LOW
XAUUSD,0.03487067156449775,MODERATE
XAGUSD,0.007750175818317621,LOW
BTCUSD,0.22625578112051054,VERY HIGH
ETHUSD,-0.13153657870011598,LOW
SPX500,-0.1136396359384601,LOW
NAS100,-0.10888896842380663,LOW
EURUSD,0.2318471553471839,VERY HIGH
GBPUSD,-0.09257024260619764,LOW
USDJPY,0.23536980354912285,VERY HIGH
USDCHF,-0.03724242725526028,LOW
AUDUSD,0.27607604775816025,VERY HIGH
NZDUSD,0.23369874908563135,VERY HIGH
USDCAD,0.15655143330880675,VERY HIGH
EURGBP,-0.19898264522829223,LOW
EURJPY,-0.12396761491634078,LOW
GBPJPY,0.2767710840475087,VERY HIGH
XAUUSD,-0.2037299394334092,LOW
XAGUSD,-0.10083769576279711,LOW
BTCUSD,0.13459061204452263,HIGH
ETHUSD,-0.25660827316430757,LOW
SPX500,0.08691009069091006,HIGH
NAS100,-0.1411898557521679,LOW
EURUSD,-0.2250281445072812,LOW
GBPUSD,0.06990907242713884,MODERATE
USDJPY,0.29084467709121054,VERY HIGH
USDCHF,0.11890992490893668,HIGH
AUDUSD,0.07629986395920642,HIGH
NZDUSD,-0.14299196067709535,LOW
USDCAD,-0.12113286186931782,LOW
EURGBP,-0.21493254367453118,LOW
EURJPY,0.20476700034144768,VERY HIGH
GBPJPY,-0.0186104371190223,LOW
XAUUSD,-0.06256558600475,LOW
XAGUSD,0.2573587833457841,VERY HIGH
BTCUSD,-0.16782314033890958,LOW
ETHUSD,0.06785702207040367,MODERATE
SPX500,0.08021991783469103,HIGH
NAS100,-0.20137483191644898,LOW
EURUSD,0.28345646133163427,VERY HIGH
GBPUSD,0.20698526274987972,VERY HIGH
USDJPY,-0.04287013836060914,LOW
USDCHF,-0.07503071306886613,LOW
AUDUSD,0.08032334730034772,HIGH
NZDUSD,-0.05967918668159082,LOW
USDCAD,0.17835639504086503,VERY HIGH
EURGBP,0.18203473102839962,VERY HIGH
EURJPY,0.10751201077662963,HIGH
GBPJPY,-0.04313149065962698,LOW
XAUUSD,0.07807734068597538,HIGH
XAGUSD,0.031050832476194227,MODERATE
BTCUSD,-0.02865267943894287,LOW
ETHUSD,-0.11067693114854765,LOW
SPX500,-0.12281864050325493,LOW
NAS100,-0.16857319698788764,LOW
EURUSD,-0.11570233331918844,LOW
GBPUSD,0.15268527360742945,VERY HIGH
USDJPY,0.2612694152451394,VERY HIGH
USDCHF,0.2136877452912071,VERY HIGH
AUDUSD,-0.2579333950899602,LOW
NZDUSD,-0.11378635124857,LOW
USDCAD,0.23779867832414803,VERY HIGH
EURGBP,0.22413926369197834,VERY HIGH
EURJPY,0.1641111829156079,VERY HIGH
GBPJPY,0.2201679313141407,VERY HIGH
XAUUSD,-0.0065343695312855745,LOW
XAGUSD,0.0948640278020227,HIGH
BTCUSD,-0.010026108048168043,LOW
ETHUSD,-0.01829239696174509,LOW
SPX500,0.04190486819799116,MODERATE
NAS100,-0.14314042069410185,LOW
EURUSD,-0.09893400359951347,LOW
GBPUSD,-0.2163912996169714,LOW
USDJPY,-0.07888211565910169,LOW
USDCHF,-0.23010269236627254,LOW
AUDUSD,0.013269499326330423,LOW
NZDUSD,0.08648032758877135,HIGH
USDCAD,0.1670170709320505,VERY HIGH
EURGBP,0.031135554718118054,MODERATE
EURJPY,-0.10580737901403518,LOW
GBPJPY,0.21681023663567867,VERY HIGH
XAUUSD,-0.08763301686691648,LOW
XAGUSD,0.13818179887810483,HIGH
BTCUSD,0.1629730994756681,VERY HIGH
ETHUSD,0.1192580195658039,HIGH
SPX500,0.050155682283197896,MODERATE
NAS100,0.022325584037848602,LOW
EURUSD,-0.15675671821687037,LOW
GBPUSD,0.11821922467789418,HIGH
USDJPY,0.19326636356744148,VERY HIGH
USDCHF,0.24730170216193384,VERY HIGH
AUDUSD,0.20905159025476214,VERY HIGH
NZDUSD,-0.16439313565107005,LOW
USDCAD,0.06798615532613603,MODERATE
EURGBP,-0.169848123796689,LOW
EURJPY,0.10171394291425485,HIGH
GBPJPY,0.1079637215807642,HIGH
XAUUSD,-0.14515318736284194,LOW
XAGUSD,-0.10673628273237046,LOW
BTCUSD,-0.16140527087688183,LOW
ETHUSD,0.054152024439244634,MODERATE
SPX500,-0.0793259868902128,LOW
NAS100,-0.1877490974877126,LOW
EURUSD,-0.1720176091309101,LOW
GBPUSD,-0.10948583024032542,LOW
USDJPY,-0.06931938019127902,LOW
USDCHF,0.15822402748751865,VERY HIGH
AUDUSD,-0.1374710850051516,LOW
NZDUSD,0.26042663685557066,VERY HIGH
USDCAD,-0.2186818236159098,LOW
EURGBP,0.2941220744786353,VERY HIGH
EURJPY,0.23031845187716216,VERY HIGH
GBPJPY,0.1544524013337311,VERY HIGH
XAUUSD,0.2695971989002951,VERY HIGH
XAGUSD,0.10269795053796006,HIGH
BTCUSD,0.16219179309224574,VERY HIGH
ETHUSD,-0.16831774185499826,LOW
SPX500,-0.025509814417416964,LOW
NAS100,0.08033359786759957,HIGH
EURUSD,0.17489711385009396,VERY HIGH
GBPUSD,-0.17119671282540602,LOW
USDJPY,0.14060641909921306,HIGH
USDCHF,0.15628833545360313,VERY HIGH
AUDUSD,0.16931939138474636,VERY HIGH
NZDUSD,-0.07673397740015862,LOW
USDCAD,0.09237434156685995,HIGH
EURGBP,0.18788721990595406,VERY HIGH
EURJPY,-0.028692100207416752,LOW
GBPJPY,-0.10674399800860465,LOW
XAUUSD,-0.14431994563136663,LOW
XAGUSD,0.08889795399052855,HIGH
BTCUSD,0.1853641497091028,VERY HIGH
ETHUSD,0.009998208071304089,LOW
SPX500,0.27928576660430965,VERY HIGH
NAS100,0.2495416989082114,VERY HIGH
EURUSD,-0.15260617418116235,LOW
GBPUSD,0.24851538609401713,VERY HIGH
USDJPY,0.17237793332466753,VERY HIGH
USDCHF,-0.16381145265540237,LOW
AUDUSD,-0.0914304510163398,LOW
NZDUSD,-0.013163027987904297,LOW
USDCAD,-0.1407753151133126,LOW
EURGBP,-0.1553489110310093,LOW
EURJPY,-0.20001681499365892,LOW
GBPJPY,0.23771499533528295,VERY HIGH
XAUUSD,-0.009687582210714845,LOW
XAGUSD,-0.0487868585144326,LOW
BTCUSD,-0.16576373019885696,LOW
ETHUSD,-0.07679772296980973,LOW
SPX500,0.10142844321570502,HIGH
NAS100,-0.24833245822509808,LOW
EURUSD,-0.25688481188264134,LOW
GBPUSD,0.04179661537294796,MODERATE
USDJPY,-0.09462326312770819,LOW
USDCHF,-0.24542089551643576,LOW
AUDUSD,-0.009487383963289903,LOW
NZDUSD,-0.10984804522430795,LOW
USDCAD,0.20251559127562688,VERY HIGH
EURGBP,-0.04719162274906948,LOW
EURJPY,0.05205074136106723,MODERATE
GBPJPY,0.27768370121553837,VERY HIGH
XAUUSD,-0.15530349984073136,LOW
XAGUSD,0.2138380471762307,VERY HIGH
BTCUSD,-0.12003641955505018,LOW
ETHUSD,0.05376668427063742,MODERATE
SPX500,-0.25427149136104105,LOW
NAS100,0.06275168292875824,MODERATE
EURUSD,-0.05633871920264455,LOW
GBPUSD,0.196371678614337,VERY HIGH
USDJPY,0.10359973043534237,HIGH
